name,sex,ID_card,phone_number,email,company,career,credit_card_number,credit_limit,application_date,address
赵亮,M,511802198401108674,15185129259,qiang03@gmail.com,飞海科技科技有限公司,会籍顾问,4334538500024995,18128,2020-07-13 17:29:29,香港特别行政区秀梅市静安兴安盟路v座 658501
原秀英,F,420801197704217137,15719017891,yhan@yahoo.com,天开科技有限公司,集成电路IC设计/应用工程师,3511168260825816,77107,2019-11-26 12:45:01,北京市通辽市永川张路T座 323519
王桂荣,M,21040119600705770X,13763618319,azheng@hotmail.com,昂歌信息信息有限公司,打样/制版,3517681395538447,82346,2020-06-21 18:35:05,北京市玉县吉区汕尾街l座 719950
梁玉兰,M,410506198809064892,18864828245,fangyu@gmail.com,惠派国际公司科技有限公司,药品注册,213198999441095,14331,2020-01-08 18:38:14,浙江省淮安市西峰广州路n座 891710
武利,M,321081196302269365,15506825769,guiying01@gmail.com,毕博诚传媒有限公司,彩妆培训师,2241888498537789,48750,2020-08-15 11:58:54,河北省贵阳县新城呼和浩特路J座 641513
孙萍,M,420302194508315595,15168602632,xiulan11@gmail.com,中建创业网络有限公司,仿真应用工程师,060469431344,134429,2020-08-01 02:08:04,重庆市海门市魏都屈路b座 621549
陈秀荣,F,610100194608308415,13296648442,uhe@hotmail.com,天益网络有限公司,半导体技术,4643896872727875413,5884,2020-05-17 11:55:50,江西省沈阳县高明姜街k座 210098
董丽娟,F,511002199811183870,14534508489,glu@hotmail.com,九方信息有限公司,幼教,4580591486917501,80913,2020-08-16 09:47:45,江苏省春梅市海陵宋街t座 826497
陈涛,F,360781197509180981,13614914515,yuyan@hotmail.com,天益信息有限公司,前台接待/总机/接待生,6541691786776301,94814,2020-06-10 12:14:18,青海省桂芝县友好林街b座 521857
陈玉,F,331002194805143593,15850332336,zhongchao@yahoo.com,明腾科技有限公司,团购经理/主管,676269336480,189377,2020-02-26 13:56:18,云南省佳县花溪张路k座 825511
梁荣,F,451023198506278030,18700621169,xueli@hotmail.com,商软冠联科技有限公司,化妆师,6518463443627726,117811,2019-10-24 01:26:16,内蒙古自治区香港市南湖太原街k座 608441
殷坤,M,542627195703120934,13034242648,zengguiying@gmail.com,天开信息有限公司,嵌入式硬件开发(主板机…),4358340197926769,146732,2020-04-25 16:46:03,山东省齐齐哈尔市高港邵路o座 959898
王辉,F,231282198004196449,13911998694,jing22@yahoo.com,合联电子网络有限公司,计算机软件,3545033661640174,116648,2019-11-09 09:45:52,青海省沈阳市梁平庞街D座 374041
李秀芳,M,330782199008186541,15061807234,min01@yahoo.com,恩悌信息有限公司,医药学检验,4402399413123,50633,2019-08-28 11:05:50,陕西省巢湖市金平王街r座 223134
罗军,F,220106194612037326,15235455266,cuina@yahoo.com,七喜信息有限公司,游戏界面设计师,2359609394659776,65307,2020-01-21 18:29:00,澳门特别行政区春梅市黄浦杨路p座 154786
邹静,M,441623194708067007,13857966887,lulei@hotmail.com,方正科技科技有限公司,电气工程师/技术员,4178981810576590140,9802,2019-09-01 23:17:51,陕西省强市静安南昌路d座 341343
徐冬梅,F,230833194402030715,18556613643,yongdong@hotmail.com,创亿网络有限公司,船长/副船长,2255715782280508,47971,2020-08-11 13:24:11,湖北省东莞市浔阳辽阳路b座 995564
邓帆,F,522327198405311357,14568821635,ljin@hotmail.com,昂歌信息信息有限公司,法务主管/专员,569818250916,199834,2019-12-20 14:36:04,河北省兴城县大东海口路Q座 342920
丁楠,M,150301194310218309,18694744266,yanmao@hotmail.com,四通传媒有限公司,售后服务/客户服务,502071439959,42388,2019-12-14 13:12:58,青海省欢市东城济南路j座 519259
孙涛,M,640500197304063771,15844256025,lei19@yahoo.com,易动力科技有限公司,物业管理专员/助理,2550095161143920,91649,2020-05-10 05:08:01,台湾省莹市丰都齐齐哈尔街U座 469011
郝柳,F,410122196310166813,15824382138,zdu@hotmail.com,七喜信息有限公司,刨工,3560531359815495,93993,2020-04-28 05:32:39,内蒙古自治区超市沙市六盘水路S座 228433
庄桂花,M,320111199306130095,15874082906,shu@yahoo.com,中建创业信息有限公司,面料辅料开发,2230534595725983,81255,2020-06-27 22:29:26,新疆维吾尔自治区倩市大兴陈街B座 310492
林燕,F,230125196507312867,14593537932,fang09@gmail.com,泰麒麟网络有限公司,首席技术执行官CTO/首席信息官CIO,38969611239783,192947,2019-10-27 11:25:38,吉林省长春县安次龚路d座 600721
许秀梅,M,542527195608108026,15603484010,xiuyingluo@hotmail.com,趋势科技有限公司,动物营养/饲料研发,4225571602842719,118856,2020-03-21 16:17:56,上海市红梅县长寿郭街O座 755983
来颖,M,411000199501319684,15634648721,ming65@hotmail.com,天开科技有限公司,建筑安装施工员,379544017862756,74567,2019-12-21 02:45:53,香港特别行政区文县魏都齐齐哈尔街T座 342547
张玉兰,M,450603194308039512,15117444764,dongqiang@yahoo.com,惠派国际公司传媒有限公司,出版/发行,180032255905031,27025,2020-02-09 13:08:08,贵州省深圳县清城孙街u座 183630
汪玉梅,F,419000194410176336,18794838564,jie95@yahoo.com,黄石金承信息有限公司,高级业务跟单,2283477777192208,39149,2019-12-28 06:44:24,宁夏回族自治区汕尾县普陀长沙街W座 898025
任桂芳,M,500228194607283080,13869721647,myuan@gmail.com,时空盒数字科技有限公司,月嫂,3591029681398259,166749,2019-12-22 04:45:07,陕西省永安市高港马鞍山街n座 492761
蔡旭,M,321100194007022632,15866691030,nashi@yahoo.com,商软冠联科技有限公司,生物工程/生物制药,3508369452057904,196316,2020-06-18 01:52:03,山西省波县吉区成都街H座 751160
朱龙,F,371603197102177893,18110785158,lei83@hotmail.com,华远软件网络有限公司,采购员,4297377729851523,148901,2019-12-22 11:22:42,陕西省颖市上街吴路x座 534149
章淑华,M,150927196705119933,15009219462,xia70@yahoo.com,联通时科科技有限公司,首席运营官COO,4117968873115,140137,2019-10-16 20:56:38,重庆市彬市长寿马路T座 707959
杜志强,F,610622193012269452,18257703357,qiangxue@hotmail.com,惠派国际公司网络有限公司,律师/法律顾问,4993623549477913490,134808,2020-03-06 02:54:29,山西省俊市江北曹路a座 244334
张艳,M,230305194709155659,18593249118,lei52@hotmail.com,易动力信息有限公司,影视策划/制作人员,571822133062,196307,2019-10-21 00:13:28,云南省梧州县闵行北京路q座 785368
洪宇,F,540233193209017311,15168210307,shixia@gmail.com,七喜网络有限公司,平面设计经理/主管,30091677987904,27793,2019-08-27 05:25:45,台湾省建国市南溪吴街f座 757909
左玉,F,410201199701295089,14746465825,tianming@gmail.com,天开科技有限公司,总编/副总编,379726537914049,44883,2020-04-15 08:01:51,上海市雪市东丽邓街V座 683277
聂冬梅,F,370725198511223384,15594870503,leiwang@gmail.com,雨林木风计算机网络有限公司,兼职,4831212073538400859,48139,2019-11-17 21:33:01,澳门特别行政区涛县海港刘街r座 463288
石玉,M,231124196408212072,15796740312,caotao@yahoo.com,国讯传媒有限公司,清洁工,4087691194687444644,146480,2019-12-01 22:06:21,陕西省关岭县高明拉萨路T座 308053
王强,F,35032219311216237X,13552966445,qiang66@hotmail.com,菊风公司科技有限公司,瓦工,4659591415316417,118397,2020-02-02 03:16:51,广西壮族自治区昆明县朝阳哈尔滨路U座 608570
苏帆,F,511524198301046535,15245813681,mmeng@hotmail.com,恩悌科技有限公司,市政工程师,4754255833757467943,133688,2020-02-03 22:23:22,广西壮族自治区海门县蓟州吉街x座 792102
周华,F,532531194111027827,13874977033,yan38@yahoo.com,昂歌信息传媒有限公司,服装/纺织/皮革跟单,4549320495588594,178741,2019-10-04 17:21:42,陕西省兵市涪城魏街l座 149726
高建军,F,652123197410105070,15312126863,hjin@hotmail.com,鸿睿思博科技有限公司,网络推广经理/主管,675917009556,131481,2020-03-13 14:47:40,湖南省阜新市丰都侯路A座 380503
陈宁,M,653022194312068849,13123926312,sqiu@hotmail.com,诺依曼软件科技有限公司,文档工程师,2404725396176323,196133,2020-02-04 11:36:24,江西省玉县滨城谭街C座 185617
陈春梅,F,411723195712280702,15216801440,mengqiang@gmail.com,时空盒数字传媒有限公司,科研人员,3523317343807186,63349,2020-08-03 18:28:56,西藏自治区台北市蓟州南宁路t座 999348
黄秀兰,F,440507199612267190,15119190276,kliao@hotmail.com,东方峻景传媒有限公司,安全员,4614226558919156,198471,2019-10-13 08:32:34,澳门特别行政区岩市孝南高街k座 181616
史凤英,F,44162419840708502X,15175913178,guiyingpan@yahoo.com,南康信息有限公司,客户代表,3563890309714688,185253,2020-04-22 05:19:09,吉林省哈尔滨市朝阳尹路i座 451607
刘勇,F,632224198501146313,18673799272,lixiang@gmail.com,明腾传媒有限公司,主播/主持人,4782922020875838,138468,2019-08-24 18:13:41,贵州省邯郸县翔安济南街L座 122273
成艳,M,652800198607020597,15736179265,tao01@hotmail.com,黄石金承信息有限公司,系统测试,6532314012694054,197200,2020-05-03 09:12:23,天津市南京县锡山杭州路v座 595462
岑辉,F,520329194109035135,13004371332,mfu@gmail.com,创联世纪信息有限公司,生鲜食品加工/处理,30077830877041,26434,2020-06-09 05:42:41,陕西省济南县平山金路w座 496477
苏丹丹,F,460203193612279102,18691426045,zoujun@gmail.com,东方峻景传媒有限公司,房地产销售经理/主管,4231328003450407859,72982,2020-01-14 16:33:43,上海市云市梁平兰州路Q座 195549
陆杰,F,511525194302176436,13882779163,ping23@yahoo.com,毕博诚网络有限公司,班车司机,676146268518,169798,2019-12-23 05:25:25,台湾省秀荣市浔阳魏路F座 471357
徐桂香,M,621023194411175681,15083130284,yeyong@yahoo.com,和泰网络有限公司,高级硬件工程师,6011910442244301,40953,2020-08-14 10:19:27,海南省岩市城北广州街m座 892614
封强,M,532626199209137220,13658581267,xiuyingyan@gmail.com,鑫博腾飞传媒有限公司,媒介销售,180027664064289,145119,2020-05-03 03:13:21,江苏省淑兰县闵行汕尾街D座 499835
刘燕,F,360901199909212733,18109666024,ping09@gmail.com,中建创业网络有限公司,活动执行,4802037725844025,189882,2020-01-23 20:05:11,辽宁省福州县门头沟哈尔滨路m座 534876
苗洁,F,150221193205283390,14781606213,xhuang@gmail.com,东方峻景传媒有限公司,护工,4448754850468780,2376,2020-06-21 17:43:41,海南省荣市金平盛路F座 582531
詹刚,F,440307196407097167,18910700355,linping@hotmail.com,维旺明信息有限公司,人事总监,4916163816837912604,46211,2020-02-10 10:57:38,山东省昆明县永川杭州路K座 779332
石华,F,130427200102075431,18624743686,bzheng@yahoo.com,南康传媒有限公司,建筑工程管理/项目经理,3594862757892913,18625,2019-09-16 05:25:01,天津市拉萨市合川黎街b座 629058
钟秀梅,F,231121194209276585,13351112690,yongdu@yahoo.com,华泰通安网络有限公司,幼教,676264606275,10220,2019-10-08 18:13:49,重庆市淮安市东城南宁路J座 526751
卢桂珍,M,32011119530907211X,13631031999,jing17@hotmail.com,南康传媒有限公司,汽车销售与服务,370521525280365,144934,2020-06-14 15:10:20,贵州省永安县双滦上海路e座 344260
廖晨,F,652723194703175063,13553922165,yaotao@hotmail.com,通际名联信息有限公司,金融产品经理,3526509455389295,113972,2019-10-24 00:03:04,河南省关岭县六枝特朱路t座 839897
徐桂英,F,51100219360824874X,13818895285,guofang@hotmail.com,天开网络有限公司,预结算员,502051803331,161746,2020-05-13 08:15:29,内蒙古自治区太原市友好蔡街e座 765884
邹涛,F,410821193708224284,13702588717,jie77@yahoo.com,晖来计算机传媒有限公司,技工,4949748386138960,49580,2019-09-14 00:42:11,甘肃省玉兰县淄川齐齐哈尔路a座 152534
朱林,M,371702200101090458,13695607068,yangshen@hotmail.com,海创科技有限公司,维修经理/主管,377646035870885,114010,2020-01-05 03:04:49,甘肃省梧州市璧山太原路A座 184591
李晨,F,140212196101200293,15717355129,dtao@hotmail.com,MBP软件传媒有限公司,发型师,585705157204,11506,2020-06-27 20:23:29,云南省琴县长寿张街E座 522712
陆雷,M,11010019430221985X,15398375507,leitao@yahoo.com,精芯科技有限公司,健身顾问/教练,2231264251623251,107990,2019-12-04 06:00:45,宁夏回族自治区兴城县西峰蔡路P座 649039
杨凤兰,M,710000200010262578,13924584138,chaochang@hotmail.com,昊嘉信息有限公司,网络工程师,375636638924066,97845,2019-10-01 19:46:31,澳门特别行政区哈尔滨市东城巢湖街y座 405492
陈欣,F,43312419370921267X,15389129631,donggang@gmail.com,晖来计算机传媒有限公司,健身房服务,180060482734551,35040,2020-06-10 18:13:38,江苏省波县花溪辽阳街D座 921332
李俊,F,510182193504186990,15993874683,xiuyingduan@hotmail.com,恩悌科技有限公司,医药销售人员,6011753991949452,38801,2020-03-11 22:39:02,北京市洁市友好黄街N座 277829
杨柳,M,530114193611012854,18964154434,zfang@yahoo.com,商软冠联网络有限公司,物料主管/专员,30495922088444,134762,2020-05-29 22:53:42,上海市合肥市闵行丁街U座 474614
周雷,M,451226197302209135,13146241615,ilong@yahoo.com,晖来计算机信息有限公司,建筑工程管理/项目经理,4892536463979513586,175386,2020-01-31 07:05:17,河北省鑫县沈北新陶路J座 465208
石欢,F,542521193412226832,18923143156,wujun@yahoo.com,创亿信息有限公司,调墨技师,213121066923209,141917,2020-08-03 00:53:41,湖北省石家庄县淄川孙街W座 917101
鞠玉兰,M,410526195010211515,14562258658,llei@gmail.com,四通信息有限公司,体育运动教练,4050571554354903,166904,2020-04-14 06:34:53,福建省石家庄县闵行西宁路f座 230675
张林,M,140927195811039447,15889829105,zhouxiuying@yahoo.com,通际名联科技有限公司,拍卖/担保/典当业务,3518099236813854,146623,2020-04-30 16:42:39,云南省波市崇文庄路L座 524580
万兵,F,500235194504127142,15786500650,chaohu@yahoo.com,图龙信息科技有限公司,电梯工,4691586470277884,80570,2019-09-23 19:02:19,台湾省乌鲁木齐县怀柔兴安盟路h座 852635
尹淑英,F,230711196604185219,13789531109,yan17@hotmail.com,新格林耐特科技有限公司,生鲜食品加工/处理,346517140429982,12442,2019-12-24 23:55:13,重庆市晨市浔阳刘路a座 582939
李东,M,510603198810178467,13566245531,fbai@hotmail.com,万迅电脑科技有限公司,媒介专员,213192983425859,18429,2020-08-18 01:47:34,甘肃省龙县吉区佛山街K座 730608
李伟,F,340811194005194393,18749321421,houguiying@hotmail.com,新宇龙信息信息有限公司,其他,346392238517464,93398,2020-03-04 09:23:09,黑龙江省畅县长寿巢湖路K座 771503
夏宁,F,370402193903200057,14515006133,wqian@hotmail.com,巨奥信息有限公司,银行柜员,3573326495688590,117804,2020-08-16 00:35:06,山西省北镇市清城刘街n座 824923
明婷,M,341323197305236463,18739416389,shaotao@yahoo.com,时空盒数字网络有限公司,调度员,4032161771383308,154105,2020-01-11 06:42:53,江苏省太原市西夏齐齐哈尔街x座 902203
朱霞,F,610429198910223874,15029641170,xiuying43@yahoo.com,通际名联网络有限公司,市场/营销/拓展经理,371437483674565,70192,2020-03-08 06:21:04,天津市鑫县南湖佛山路R座 403195
邹淑兰,M,411302200005023360,18864312896,juan67@gmail.com,时刻网络有限公司,媒介销售,4344505016246352,32263,2020-03-02 22:33:12,四川省成都市清城马鞍山街E座 628277
罗丽,M,520381194510197531,18776816100,dlei@gmail.com,群英网络有限公司,其他,4265063351344726,15609,2020-01-25 04:06:37,香港特别行政区柳州县牧野阜新路f座 739673
邢淑华,F,620501193311018391,15317994048,guiyingzhang@yahoo.com,国讯信息有限公司,模具工程师,213161607402552,56065,2019-12-06 04:04:37,西藏自治区鑫县西峰香港街G座 897457
王帆,M,420701193908291407,18587911630,cliao@yahoo.com,数字100传媒有限公司,前介工程师,3548871985036364,167187,2020-01-25 06:23:27,青海省红梅县城北曹路E座 819722
